Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
83888575;;ccBGSSSE001_Misc_Whiterun_GiveFishBranchTopic "I got your letter. And I have a new companion for your golden friend right here." [DIAL:050009BF];;I got your letter. And I have a new companion for your golden friend right here.;ccBGSSSE001_Misc_WhiterunPartTwo "Two of a Kind" [QUST:050009D7];;
83888574;ccBGSSSE001_Crab_MQ1_StillLooking "I haven't found a juvenile mudcrab just yet." [DIAL:050009BD];;[INFO:050009BE] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_StillLooking "I haven't found a juvenile mudcrab just yet." [DIAL:050009BD]);;;;
83888573;;ccBGSSSE001_Crab_MQ1_StillLooking "I haven't found a juvenile mudcrab just yet." [DIAL:050009BD];;I haven't found a juvenile mudcrab just yet.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888572;ccBGSSSE001_Crab_MQ1_DoneTopic [DIAL:050009BB];;[INFO:050009BC] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_DoneTopic [DIAL:050009BB]);;;ccBGSSSE001_TIF__050009BC;
83888571;;ccBGSSSE001_Crab_MQ1_DoneTopic [DIAL:050009BB];;;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888570;ccBGSSSE001_Crab_MQ1_IllDoIt2 [DIAL:050009B9];;[INFO:050009BA] ([G] in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_IllDoIt2 [DIAL:050009B9]);;;ccBGSSSE001_TIF__050009BA;
83888569;;ccBGSSSE001_Crab_MQ1_IllDoIt2 [DIAL:050009B9];;;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888568;ccBGSSSE001_Crab_MQ1_NoThanks "I don't have time to help right now. Maybe some other time." [DIAL:050009B7];;[INFO:050009B8] ([G] in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_NoThanks "I don't have time to help right now. Maybe some other time." [DIAL:050009B7]);;;ccBGSSSE001_TIF__050009B8;
83888567;;ccBGSSSE001_Crab_MQ1_NoThanks "I don't have time to help right now. Maybe some other time." [DIAL:050009B7];;I don't have time to help right now. Maybe some other time.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888566;ccBGSSSE001_Crab_MQ1_IllDoIt "I wouldn't mind taking over the bounty." [DIAL:050009B5];;[INFO:050009B6] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_IllDoIt "I wouldn't mind taking over the bounty." [DIAL:050009B5]);;;;
83888565;;ccBGSSSE001_Crab_MQ1_IllDoIt "I wouldn't mind taking over the bounty." [DIAL:050009B5];;I wouldn't mind taking over the bounty.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888564;ccBGSSSE001_Crab_MQ1_PlayerExplain "I see. You hired someone to catch a juvenile mudcrab, but they never returned." [DIAL:050009B3];;[INFO:050009B4] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_PlayerExplain "I see. You hired someone to catch a juvenile mudcrab, but they never returned." [DIAL:050009B3]);;;;
83888563;;ccBGSSSE001_Crab_MQ1_PlayerExplain "I see. You hired someone to catch a juvenile mudcrab, but they never returned." [DIAL:050009B3];;I see. You hired someone to catch a juvenile mudcrab, but they never returned.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888562;ccBGSSSE001_Crab_MQ1_ViriyaHello [DIAL:050009B0];;[INFO:050009B2] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_ViriyaHello [DIAL:050009B0]);;;;
83888561;ccBGSSSE001_Crab_MQ1_ViriyaHello [DIAL:050009B0];;[INFO:050009B1] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_ViriyaHello [DIAL:050009B0]);;;;
83888560;;ccBGSSSE001_Crab_MQ1_ViriyaHello [DIAL:050009B0];;;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888555;ccBGSSSE001_Fish_MQ1_StartBranchStudy "The fish you tend to at the Fishery must be very important to you." [DIAL:050009AA];;[INFO:050009AB] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranchStudy "The fish you tend to at the Fishery must be very important to you." [DIAL:050009AA]);;;;
83888554;;ccBGSSSE001_Fish_MQ1_StartBranchStudy "The fish you tend to at the Fishery must be very important to you." [DIAL:050009AA];;The fish you tend to at the Fishery must be very important to you.;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888553;ccBGSSSE001_Fish_MQ1StartBranchTopic4Later "I'll do my best. No promises." [DIAL:050009A8];;[INFO:050009A9] ([G] in GRUP Topic Children of ccBGSSSE001_Fish_MQ1StartBranchTopic4Later "I'll do my best. No promises." [DIAL:050009A8]);;;;
83888552;;ccBGSSSE001_Fish_MQ1StartBranchTopic4Later "I'll do my best. No promises." [DIAL:050009A8];;I'll do my best. No promises.;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888551;ccBGSSSE001_Fish_MQ1_TurnInBranchTopic "Here are the fish you asked for." [DIAL:050009A6];;[INFO:050009A7] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_TurnInBranchTopic "Here are the fish you asked for." [DIAL:050009A6]);;;ccBGSSSE001_TIF__050009A7;
83888550;;ccBGSSSE001_Fish_MQ1_TurnInBranchTopic "Here are the fish you asked for." [DIAL:050009A6];;Here are the fish you asked for.;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888549;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why2 "Relax, I was just joking." [DIAL:050009A4];;[INFO:050009A5] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why2 "Relax, I was just joking." [DIAL:050009A4]);;;;
83888548;;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why2 "Relax, I was just joking." [DIAL:050009A4];;Relax, I was just joking.;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888547;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Sure "I'll bring them back soon." [DIAL:050009A2];;[INFO:050009A3] ([G] in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranchTopic4Sure "I'll bring them back soon." [DIAL:050009A2]);;;;
83888546;;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Sure "I'll bring them back soon." [DIAL:050009A2];;I'll bring them back soon.;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888545;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why "Should I cook them for you while I'm at it?" [DIAL:050009A0];;[INFO:050009A1] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why "Should I cook them for you while I'm at it?" [DIAL:050009A0]);;;;
83888544;;ccBGSSSE001_Fish_MQ1_StartBranchTopic4Why "Should I cook them for you while I'm at it?" [DIAL:050009A0];;Should I cook them for you while I'm at it?;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888543;ccBGSSSE001_Fish_MQ1_StartBranch3 "An entire list of fish to catch? But I only just learned how to fish!" [DIAL:0500099E];;[INFO:0500099F] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranch3 "An entire list of fish to catch? But I only just learned how to fish!" [DIAL:0500099E]);;;;
83888542;;ccBGSSSE001_Fish_MQ1_StartBranch3 "An entire list of fish to catch? But I only just learned how to fish!" [DIAL:0500099E];;An entire list of fish to catch? But I only just learned how to fish!;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
83888541;ccBGSSSE001_Fish_MQ1_StartBranchTopic2 "I'd like to improve my fishing skills. Could you teach me a few things?" [DIAL:0500099C];;[INFO:0500099D] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ1_StartBranchTopic2 "I'd like to improve my fishing skills. Could you teach me a few things?" [DIAL:0500099C]);;;ccBGSSSE001_TIF__0500099D;
83888540;;ccBGSSSE001_Fish_MQ1_StartBranchTopic2 "I'd like to improve my fishing skills. Could you teach me a few things?" [DIAL:0500099C];;I'd like to improve my fishing skills. Could you teach me a few things?;ccBGSSSE001_Fish_MQ1 "Catch of the Day" [QUST:050009DE];;
