Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
279519;;highGateRuinsAnskaHelpTopic "What kind of help do you need?" [DIAL:000443DF];;What kind of help do you need?;dunHighGateRuinsQST "A Scroll For Anska" [QUST:000443F4];;
279524;dunHighGateRuinsHelpRewardQST "What's in it for me?" [DIAL:000443DC];;[INFO:000443E4] ('You can have anything except the scroll, of course.' in GRUP Topic Children of dunHighGateRuinsHelpRewardQST "What's in it for me?" [DIAL:000443DC]);;;;
279516;;dunHighGateRuinsHelpRewardQST "What's in it for me?" [DIAL:000443DC];;What's in it for me?;dunHighGateRuinsQST "A Scroll For Anska" [QUST:000443F4];;
279525;dunHighGateRuinsHelpDenyQST "Sorry, I can't help." [DIAL:000443D5];;[INFO:000443E5] ([G]'Oh alright.  Well, I'll be here for a bit if you change your mind.' in GRUP Topic Children of dunHighGateRuinsHelpDenyQST "Sorry, I can't help." [DIAL:000443D5]);;;;
279509;;dunHighGateRuinsHelpDenyQST "Sorry, I can't help." [DIAL:000443D5];;Sorry, I can't help.;dunHighGateRuinsQST "A Scroll For Anska" [QUST:000443F4];;
279614;DialogueMarkarthCedranJarlTopic "Who's in charge of Markarth?" [DIAL:000443C6];;[INFO:0004443E] ('Since the Stormcloaks took over, Jarl Thongvor is in charge.' in GRUP Topic Children of DialogueMarkarthCedranJarlTopic "Who's in charge of Markarth?" [DIAL:000443C6]);;;TIF__011BD093;
279613;DialogueMarkarthCedranJarlTopic "Who's in charge of Markarth?" [DIAL:000443C6];;[INFO:0004443D] ('That would be Jarl Igmund. Young for a ruler of a hold, especially The Reach.' in GRUP Topic Children of DialogueMarkarthCedranJarlTopic "Who's in charge of Markarth?" [DIAL:000443C6]);;;TIF__0004443D;
279494;;DialogueMarkarthCedranJarlTopic "Who's in charge of Markarth?" [DIAL:000443C6];;Who's in charge of Markarth?;DialogueMarkarth "DialogueMarkarth" [QUST:00017F05];;
279410;[DIAL:0004436E];;[INFO:00044372] ('No, I'm sorry. I'll just... I'll know if I find it. Does that make sense?' in GRUP Topic Children of [DIAL:0004436E]);;;;
279406;;[DIAL:0004436E];;;DialogueMorthalThaumaturgistHut01 "Morthal Thaumaturgist's Hut Scene 1" [QUST:000443A7];;
278599;[DIAL:0004403D];;[INFO:00044047] ('Farewell, Father. I'll return as soon as I'm able.' in GRUP Topic Children of [DIAL:0004403D]);;;;
278589;;[DIAL:0004403D];;;DB06 "Breaching Security" [QUST:0001EA55];;
277800;DialogueRiftenAlessandraBranchTopic "You tend the graveyard?" [DIAL:00043D26];;[INFO:00043D28] ('If you're trying to ask if I tend the Hall of the Dead alone, then the answer is yes.' in GRUP Topic Children of DialogueRiftenAlessandraBranchTopic "You tend the graveyard?" [DIAL:00043D26]);;;TIF__00043D28;
277798;;DialogueRiftenAlessandraBranchTopic "You tend the graveyard?" [DIAL:00043D26];;You tend the graveyard?;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
277990;DialogueRiftenAlessandraFatherBranchTopic "How's your father to blame for your job?" [DIAL:00043D25];;[INFO:00043DE6] ('My father was a Priest of Arkay. All my life was spent around the dead, being forced to learn the proper burial rituals and prayers.' in GRUP Topic Children of DialogueRiftenAlessandraFatherBranchTopic "How's your father to blame for your job?" [DIAL:00043D25]);;;;
277797;;DialogueRiftenAlessandraFatherBranchTopic "How's your father to blame for your job?" [DIAL:00043D25];;How's your father to blame for your job?;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
278003;FFRiften13AlessandraBranchTopic "How can you make peace with your father?" [DIAL:00043D24];;[INFO:00043DF3] ('I'd like to make the journey to the Hall of the Dead in Whiterun and give my ceremonial dagger to Andurs, the caretaker.' in GRUP Topic Children of FFRiften13AlessandraBranchTopic "How can you make peace with your father?" [DIAL:00043D24]);;;;
277796;;FFRiften13AlessandraBranchTopic "How can you make peace with your father?" [DIAL:00043D24];;How can you make peace with your father?;FreeformRiften13 "Pilgrimage" [QUST:00043E1A];;
277801;FFRiften13AlessandraBranchTopic02 "Good luck with that." [DIAL:00043D17];;[INFO:00043D29] ('Yes. Perhaps one day I'll be able to make the journey, but for now I need to tend to the dead.' in GRUP Topic Children of FFRiften13AlessandraBranchTopic02 "Good luck with that." [DIAL:00043D17]);;;;
277783;;FFRiften13AlessandraBranchTopic02 "Good luck with that." [DIAL:00043D17];;Good luck with that.;FreeformRiften13 "Pilgrimage" [QUST:00043E1A];;
277803;DialogueRiftenWylandriahBranchTopic01 "I don't understand a word of that." [DIAL:00043D14];;[INFO:00043D2B] ('You don't have to, because it's utter nonsense. It's never going to work.' in GRUP Topic Children of DialogueRiftenWylandriahBranchTopic01 "I don't understand a word of that." [DIAL:00043D14]);;;;
277780;;DialogueRiftenWylandriahBranchTopic01 "I don't understand a word of that." [DIAL:00043D14];;I don't understand a word of that.;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
277986;FFRiften14WylandriahBranchTopic "You appear to need help getting organized." [DIAL:00043D11];;[INFO:00043DE2] ('Yes, I could use some help with that. An assistant, perhaps? No, no, no. Maybe a familiar. No, too messy.' in GRUP Topic Children of FFRiften14WylandriahBranchTopic "You appear to need help getting organized." [DIAL:00043D11]);;;;
277777;;FFRiften14WylandriahBranchTopic "You appear to need help getting organized." [DIAL:00043D11];;You appear to need help getting organized.;FreeformRiften14 "Hunt and Gather" [QUST:00043E25];;
167802759;[DIAL:00043CF9];;[INFO:07007787] ([G]'You don't want to go up to that farmhouse, citizen. It's a terrible sight. The farmer and his wife, slaughtered in the night. So many knife wounds...' in GRUP Topic Children of [DIAL:00043CF9]);;;;
167802758;[DIAL:00043CF9];;[INFO:07007786] ([G]'You need something, talk to my husband. Vantus Loreius. Or just Loreius, if it's all the same to you.' in GRUP Topic Children of [DIAL:00043CF9]);;;;
277753;;[DIAL:00043CF9];;;DialogueLoreiusFarm "DialogueLoreiusFarm" [QUST:00043D23];;
277768;[DIAL:00043CED];;[INFO:00043D08] ('I had a look at that boneyard the other day, Vantus. The one to the northwest.' in GRUP Topic Children of [DIAL:00043CED]);;;;
277741;;[DIAL:00043CED];;;DialogueLoreiusFarmOutsideScene01 "DialogueLoreiusFarmOutsideScene01" [QUST:00043D34];;
277989;FFRiften14WylandriahBranchTopic01 "What did you need me to get?" [DIAL:00043C71];;[INFO:00043DE5] ('As you can imagine, I tend to forget things often. Leave things around. I really must learn to put these things away.' in GRUP Topic Children of FFRiften14WylandriahBranchTopic01 "What did you need me to get?" [DIAL:00043C71]);;;;
277617;;FFRiften14WylandriahBranchTopic01 "What did you need me to get?" [DIAL:00043C71];;What did you need me to get?;FreeformRiften14 "Hunt and Gather" [QUST:00043E25];;
277988;FFRiften14WylandriahBranchTopic02 "Point the way and I'll get them." [DIAL:00043C6C];;[INFO:00043DE4] ('Excellent. I can't wait.' in GRUP Topic Children of FFRiften14WylandriahBranchTopic02 "Point the way and I'll get them." [DIAL:00043C6C]);;;TIF__00043DE4;
277612;;FFRiften14WylandriahBranchTopic02 "Point the way and I'll get them." [DIAL:00043C6C];;Point the way and I'll get them.;FreeformRiften14 "Hunt and Gather" [QUST:00043E25];;
277987;FFRiften14WylandriahBranchTopic03 "Maybe some other time." [DIAL:00043C2F];;[INFO:00043DE3] ('A shame. Perhaps another time then.' in GRUP Topic Children of FFRiften14WylandriahBranchTopic03 "Maybe some other time." [DIAL:00043C2F]);;;;
277551;;FFRiften14WylandriahBranchTopic03 "Maybe some other time." [DIAL:00043C2F];;Maybe some other time.;FreeformRiften14 "Hunt and Gather" [QUST:00043E25];;
277802;FFRiftenWylandriahDirectionsBranchTopic "Where exactly am I going?" [DIAL:00043AE7];;[INFO:00043D2A] ('Let's see. Last time I used the Dwemer Spoon was at my dear friend Boti's house in Ivarstead... Fellstar Farm I believe it's called.' in GRUP Topic Children of FFRiftenWylandriahDirectionsBranchTopic "Where exactly am I going?" [DIAL:00043AE7]);;;;
277223;;FFRiftenWylandriahDirectionsBranchTopic "Where exactly am I going?" [DIAL:00043AE7];;Where exactly am I going?;FreeformRiften14 "Hunt and Gather" [QUST:00043E25];;
277144;DA16ErandurBarrierIntroBranchTopic03 "Why keep it a secret?" [DIAL:00043A97];;[INFO:00043A98] ('When the Orcs invaded the temple, I fled. I left my brothers and sisters here to die.' in GRUP Topic Children of DA16ErandurBarrierIntroBranchTopic03 "Why keep it a secret?" [DIAL:00043A97]);;;;
277143;;DA16ErandurBarrierIntroBranchTopic03 "Why keep it a secret?" [DIAL:00043A97];;Why keep it a secret?;DA16 "Waking Nightmare" [QUST:000242AF];;
272487;DA16ErandurAfterLibraryBranchTopic06 "I'm going to be your test subject, then?" [DIAL:0004285E];;[INFO:00042867] ('As a sworn Priest of Mara, the elixir won't work for me. The Torpor will only work for Priests of Vaermina, or the unaffiliated.' in GRUP Topic Children of DA16ErandurAfterLibraryBranchTopic06 "I'm going to be your test subject, then?" [DIAL:0004285E]);;;;
272478;;DA16ErandurAfterLibraryBranchTopic06 "I'm going to be your test subject, then?" [DIAL:0004285E];;I'm going to be your test subject, then?;DA16 "Waking Nightmare" [QUST:000242AF];;
270098;MQ205EsbernIntroA1 "I'll need an Elder Scroll to get any further." [DIAL:00042838];;[INFO:00041F12] ('Ah, indeed? Now there's a pretty puzzle. Not the kind of thing you'll find in your local bookshop. Let me think...' in GRUP Topic Children of MQ205EsbernIntroA1 "I'll need an Elder Scroll to get any further." [DIAL:00042838]);;;TIF__00041F12;
272440;;MQ205EsbernIntroA1 "I'll need an Elder Scroll to get any further." [DIAL:00042838];;I'll need an Elder Scroll to get any further.;MQ205 "Elder Knowledge" [QUST:0002D516];;
555277;DA16DawnstarNightmareBranchTopic "People are having bad dreams?" [DIAL:000427C2];;[INFO:0008790D] ('New in town? Oh, you're lucky. Dreams aren't affecting travelers.' in GRUP Topic Children of DA16DawnstarNightmareBranchTopic "People are having bad dreams?" [DIAL:000427C2]);;;TIF__0008790D;Something for bad dreams?
272322;;DA16DawnstarNightmareBranchTopic "People are having bad dreams?" [DIAL:000427C2];;People are having bad dreams?;DA16 "Waking Nightmare" [QUST:000242AF];;
270715;[DIAL:0004216A];;[INFO:0004217B] ('Why do they need me to do this? We use magic, not weapons.' in GRUP Topic Children of [DIAL:0004216A]);;;;
270698;;[DIAL:0004216A];;;dunDA14MorvunskarQST [QUST:000427A0];;
270704;[DIAL:00042168];;[INFO:00042170] ('I bet Naris gets a kick out of it. Nasty fella he is.' in GRUP Topic Children of [DIAL:00042168]);;;;
270696;;[DIAL:00042168];;;dunDA14MorvunskarQST [QUST:000427A0];;
270734;[DIAL:0004215E];;[INFO:0004218E] ('You'd better quiet down before you end up there. Then I'd have to work the forge.' in GRUP Topic Children of [DIAL:0004215E]);;;;
270686;;[DIAL:0004215E];;;dunDA14MorvunskarQST [QUST:000427A0];;
270096;MQ205DelphineIntroTopic "I talked to the Greybeards." [DIAL:00041F0E];;[INFO:00041F10] ('Were the Greybeards any help? Did they know anything about the Shout used against Alduin?' in GRUP Topic Children of MQ205DelphineIntroTopic "I talked to the Greybeards." [DIAL:00041F0E]);;;;
270094;;MQ205DelphineIntroTopic "I talked to the Greybeards." [DIAL:00041F0E];;I talked to the Greybeards.;MQ205 "Elder Knowledge" [QUST:0002D516];;
269850;DialogueRiftenNuraNoTalosBranchTopic "What happened to the Shrine of Talos?" [DIAL:00041E08];;[INFO:00041E1A] ('Now that the Imperial blight has poisoned Riften, the worship of Talos is strictly forbidden by the terms of the White-Gold Concordat.' in GRUP Topic Children of DialogueRiftenNuraNoTalosBranchTopic "What happened to the Shrine of Talos?" [DIAL:00041E08]);;;;
269832;;DialogueRiftenNuraNoTalosBranchTopic "What happened to the Shrine of Talos?" [DIAL:00041E08];;What happened to the Shrine of Talos?;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
269870;DialogueRiftenDinyaMaraBranchTopic "What can you tell me about Mara?" [DIAL:00041E07];;[INFO:00041E2E] ('Mara is the handmaiden of Kyne, the Goddess of the Storm and the Mother of Men.' in GRUP Topic Children of DialogueRiftenDinyaMaraBranchTopic "What can you tell me about Mara?" [DIAL:00041E07]);;;;
269831;;DialogueRiftenDinyaMaraBranchTopic "What can you tell me about Mara?" [DIAL:00041E07];;What can you tell me about Mara?;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
269888;FFRiften11SuitorBranchTopic "Haelga gave you a Mark of Dibella. I want it." [DIAL:00041CEE];;[INFO:00041E40] ('I have no idea what you're talking about. I'd never sleep with anyone besides my wife.' in GRUP Topic Children of FFRiften11SuitorBranchTopic "Haelga gave you a Mark of Dibella. I want it." [DIAL:00041CEE]);;;;
269550;;FFRiften11SuitorBranchTopic "Haelga gave you a Mark of Dibella. I want it." [DIAL:00041CEE];;Haelga gave you a Mark of Dibella. I want it.;FreeformRiften11 "Caught Red Handed" [QUST:00041F91];;
270060;FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC];;[INFO:00041EEC] (in GRUP Topic Children of FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC]);;;TIF__00041EEC;
270022;FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC];;[INFO:00041EC6] (in GRUP Topic Children of FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC]);;;TIF__00041EC6;
270020;FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC];;[INFO:00041EC4] (in GRUP Topic Children of FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC]);;;TIF__00041EC4;
269548;;FFRiften11SuitorBranchTopic01 "Hand it over and no one has to know. (Persuade)" [DIAL:00041CEC];;Hand it over and no one has to know. (Persuade);FreeformRiften11 "Caught Red Handed" [QUST:00041F91];;
269869;FFRiften12WujeetaBranchTopic03 "Sure. Here you are." [DIAL:00041913];;[INFO:00041E2D] ([G]'Your kindness will never be forgotten.' in GRUP Topic Children of FFRiften12WujeetaBranchTopic03 "Sure. Here you are." [DIAL:00041913]);;;TIF__00041E2D;
268563;;FFRiften12WujeetaBranchTopic03 "Sure. Here you are." [DIAL:00041913];;Sure. Here you are.;FreeformRiften12 "Helping Hand" [QUST:00041FD2];;
269837;DialogueRiftenSkoomaBranchTopic "What is skooma?" [DIAL:00041684];;[INFO:00041E0D] ('I'm not sure what it's made from, but I can tell you that once you've had a taste, you'll never crave anything else.' in GRUP Topic Children of DialogueRiftenSkoomaBranchTopic "What is skooma?" [DIAL:00041684]);;;;
267908;;DialogueRiftenSkoomaBranchTopic "What is skooma?" [DIAL:00041684];;What is skooma?;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
267370;[DIAL:00041439];;[INFO:0004146A] ('I have told Idgrod of your concerns. She'll look after you all. Please, go about your business.' in GRUP Topic Children of [DIAL:00041439]);;;;
267321;;[DIAL:00041439];;;DialogueMorthalInitialScene [QUST:000414FF];;
267490;DialogueMorthalJorgenInitBranchTopic "You seemed upset about something." [DIAL:000413B5];;[INFO:000414E2] ([SO]'The world's going mad, and our Jarl does what?' in GRUP Topic Children of DialogueMorthalJorgenInitBranchTopic "You seemed upset about something." [DIAL:000413B5]);;;TIF__000414E2;
267189;;DialogueMorthalJorgenInitBranchTopic "You seemed upset about something." [DIAL:000413B5];;You seemed upset about something.;DialogueMorthal [QUST:0002E0EE];;
266490;MQDelphineThalmorLongVersion "Give me the long version." [DIAL:00040CBF];;[INFO:000410FA] ('They're the rulers of the Aldmeri Dominion - what used to be the Imperial provinces of Summerset Isle and Valenwood.' in GRUP Topic Children of MQDelphineThalmorLongVersion "Give me the long version." [DIAL:00040CBF]);;;;
265407;;MQDelphineThalmorLongVersion "Give me the long version." [DIAL:00040CBF];;Give me the long version.;MQ00 "MQ Always On" [QUST:0001C5D9];;
266455;MQDelphineThalmorShortVersion "Just the short version." [DIAL:00040CBD];;[INFO:000410D7] ('They're the High Elves that rule the Aldmeri Dominion. Sworn enemies of the Empire and everything it stands for.' in GRUP Topic Children of MQDelphineThalmorShortVersion "Just the short version." [DIAL:00040CBD]);;;;
265405;;MQDelphineThalmorShortVersion "Just the short version." [DIAL:00040CBD];;Just the short version.;MQ00 "MQ Always On" [QUST:0001C5D9];;
266460;MQ201DelphineIntroRiverwoodC1 "Who's this contact of yours? You're sure I can trust him?" [DIAL:00040AF6];;[INFO:000410DC] ('Don't worry about Malborn. He's not a dangerous character like you, but he hates the Thalmor at least as much as I do.' in GRUP Topic Children of MQ201DelphineIntroRiverwoodC1 "Who's this contact of yours? You're sure I can trust him?" [DIAL:00040AF6]);;;;
264950;;MQ201DelphineIntroRiverwoodC1 "Who's this contact of yours? You're sure I can trust him?" [DIAL:00040AF6];;Who's this contact of yours? You're sure I can trust him?;MQ201 "Diplomatic Immunity" [QUST:00035D5F];;
270275;MQ201EmbassyGuardIntroTopic "Here's my invitation." [DIAL:00040A90];;[INFO:00041FC3] ([G][R]'I'm sorry, ma'am. I'm on duty.' in GRUP Topic Children of MQ201EmbassyGuardIntroTopic "Here's my invitation." [DIAL:00040A90]);;;;
270274;MQ201EmbassyGuardIntroTopic "Here's my invitation." [DIAL:00040A90];;[INFO:00041FC2] ([G][R]'I'm sorry, sir. I'm on duty.' in GRUP Topic Children of MQ201EmbassyGuardIntroTopic "Here's my invitation." [DIAL:00040A90]);;;;
264848;;MQ201EmbassyGuardIntroTopic "Here's my invitation." [DIAL:00040A90];;Here's my invitation.;MQ201 "Diplomatic Immunity" [QUST:00035D5F];;
266351;MQ201CarriageDriverBlockingTopic [DIAL:00040A66];;[INFO:0004106F] ([G][R]'What are you out here talking to me for? Party's inside.' in GRUP Topic Children of MQ201CarriageDriverBlockingTopic [DIAL:00040A66]);;;;
266314;MQ201CarriageDriverBlockingTopic [DIAL:00040A66];;[INFO:0004104A] ([G][R]'Awful damn cold up here. And only the guests are allowed inside. Damn foreigners and their inhospitable ways.' in GRUP Topic Children of MQ201CarriageDriverBlockingTopic [DIAL:00040A66]);;;;
264806;;MQ201CarriageDriverBlockingTopic [DIAL:00040A66];;;MQ201 "Diplomatic Immunity" [QUST:00035D5F];;
271143;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042327] ('Well, if it isn't my little problem solver.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
270204;DialogueRiftenHellos [DIAL:00040760];;[INFO:00041F7C] ('Steward Hemming Black-Briar, at your service.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
894560;DialogueRiftenHellos [DIAL:00040760];;[INFO:000DA660] ([R]'If you journey north, keep well away from Snapleg Cave. Damned hagravens have infested the place.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;TIF__000DA660;
710667;DialogueRiftenHellos [DIAL:00040760];;[INFO:000AD80B] ([R]'Careful. Riften's not the safest place for a nighttime stroll.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
416874;DialogueRiftenHellos [DIAL:00040760];;[INFO:00065C6A] ([R]'How do you do, Thane?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
416873;DialogueRiftenHellos [DIAL:00040760];;[INFO:00065C69] ([R]'I trust the day's found you well, Thane.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
922990;DialogueRiftenHellos [DIAL:00040760];;[INFO:000E156E] ([R]'I hope you're finding the city in proper order, Thane.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
922988;DialogueRiftenHellos [DIAL:00040760];;[INFO:000E156C] ([R]'Why we bothered to capture Riften, I'll never understand. Just look at this place.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
894553;DialogueRiftenHellos [DIAL:00040760];;[INFO:000DA659] ([G]'A pleasure, Thane.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
350136;DialogueRiftenHellos [DIAL:00040760];;[INFO:000557B8] ('They threw me in here because I called Ulfric a liar... a deceiver.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
950971;DialogueRiftenHellos [DIAL:00040760];;[INFO:000E82BB] ('Some fresh meat to fill your belly, perhaps?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
801330;DialogueRiftenHellos [DIAL:00040760];;[INFO:000C3A32] ('You gonna buy something or just here for training? Otherwise, move on.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
755743;DialogueRiftenHellos [DIAL:00040760];;[INFO:000B881F] ('Welcome to the cozy little family. I'm one of the lookouts for the Guild. I watch Delvin's back.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;USLP_TIF_DialogueRiften_000B881F;
671789;DialogueRiftenHellos [DIAL:00040760];;[INFO:000A402D] ('You really shouldn't be here.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
671788;DialogueRiftenHellos [DIAL:00040760];;[INFO:000A402C] ([G]'Grelod... murdered. Here. I... I need air... You... you, get out of here! Get out!' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
93348;DialogueRiftenHellos [DIAL:00040760];;[INFO:00016CA4] ([G]'When Aventus took off, when he said those... things, about killing Grelod... I never imagined he was serious...' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
93346;DialogueRiftenHellos [DIAL:00040760];;[INFO:00016CA2] ([SO]'I do hope Mummy and Father come to get me soon. Ever since that Aventus boy left, this place has gone mad.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;TIF__00016CA2;
853400;DialogueRiftenHellos [DIAL:00040760];;[INFO:000D0598] ([SO]'I do hope Mummy and Father come to get me soon. Ever since that Aventus boy left, Grelod has been so angry.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;TIF__000D0598;
794114;DialogueRiftenHellos [DIAL:00040760];;[INFO:000C1E02] ('If it's horses you want, you'll want to speak to Hofgrir. I'm afraid I'm in too much trouble to help you.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281586;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BF2] ('If it's horses you want, you'll want to speak to Hofgrir at the stables.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
794115;DialogueRiftenHellos [DIAL:00040760];;[INFO:000C1E03] ('If it's horses you want, I'm not sure I can help you. I have too much on my mind as it is.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
794116;DialogueRiftenHellos [DIAL:00040760];;[INFO:000C1E04] ('If it's horses you want, you're talking to the right person.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281574;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BE6] ('The last person that made trouble for Vekel ended up floating in the canal... catch my drift?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281573;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BE5] ('I don't care if you're best buddies with the Guild Master. I'll still smash in your skull if you try anything.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281572;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BE4] ('Even if you're one of us, you better not make trouble.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281570;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BE2] ('There's a reason the city guard doesn't come down here, you know.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
281561;DialogueRiftenHellos [DIAL:00040760];;[INFO:00044BD9] ('So, you're Brynjolf's new protege, eh? Don't look like much to me.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271294;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423BE] ('Sure, sure, I'm a dirty beggar... why would you want to even speak to me?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271293;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423BD] ('Are you scared of death? I am. I hear everything just stops... forever. It all just goes away, but you don't realize it. I don't want to die.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271289;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423B9] ('Please. Please, I need but a septim. A septim is all I ask. Is that so bad?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271286;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423B6] ('I apologize in advance for my husband's crankiness; I promise you he means well.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271279;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423AF] ('You here for lessons like Ingun? Or did you wish to buy something?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271276;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423AC] ('Mjoll's brought me nothing but safety and peace of mind... and some lessons with the blade.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271274;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423AA] ('I've never seen Mjoll this upset about anything. The city really gets to her.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
539300;DialogueRiftenHellos [DIAL:00040760];;[INFO:00083AA4] ('You're a stranger here too, huh?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
539298;DialogueRiftenHellos [DIAL:00040760];;[INFO:00083AA2] ('Ah, you're back. What have you discovered?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271268;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423A4] ('Welcome back! Good to see you again.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271264;DialogueRiftenHellos [DIAL:00040760];;[INFO:000423A0] ('I used to live at the orphanage here in Riften. Grelod said my ma and my da left me there when I was a baby... they didn't want me.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271258;DialogueRiftenHellos [DIAL:00040760];;[INFO:0004239A] ('Looking for some armor? A weapon, perhaps?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271252;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042394] ('I know you. Where was it? Huh. Oh! You were getting something for me?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271250;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042392] ('The only reason I stopped fighting was a plea from Laila, otherwise I would have fought to the death.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271239;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042387] ('I'm afraid my days as the Steward of Riften has come to an end.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271241;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042389] ('Welcome to Mistveil Keep. I'm Jarl Laila's Steward, Anuriel.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
271233;DialogueRiftenHellos [DIAL:00040760];;[INFO:00042381] ('Oh. Come to gloat, have we? To poke fun at the Jarl's youngest son?' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
776061;DialogueRiftenHellos [DIAL:00040760];;[INFO:000BD77D] ('If Riften can be retaken, I will redouble my efforts to ensure the safety of my subjects and the defense of The Rift.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
776060;DialogueRiftenHellos [DIAL:00040760];;[INFO:000BD77C] ('Unmid and Anuriel shouldn't blame themselves for Riften's fall. I am the one who's ultimately responsible.' in GRUP Topic Children of DialogueRiftenHellos [DIAL:00040760]);;;;
