Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33658210;;DLC2TT1SkoomaYes "I have some right here. Take it." [DIAL:04019562];;I have some right here. Take it.;DLC2TT1 "Reluctant Steward" [QUST:04017E8D];;
33658243;DLC2TT1SkoomaNo "Sorry, I don't have any." [DIAL:04019561];;[INFO:04019583] ([G]'Come back when you do.' in GRUP Topic Children of DLC2TT1SkoomaNo "Sorry, I don't have any." [DIAL:04019561]);;;;
33658209;;DLC2TT1SkoomaNo "Sorry, I don't have any." [DIAL:04019561];;Sorry, I don't have any.;DLC2TT1 "Reluctant Steward" [QUST:04017E8D];;
33658240;DLC2TT1bJustPayMogrul "Why don't you just pay him?" [DIAL:04019560];;[INFO:04019580] ('Pay him? Why?' in GRUP Topic Children of DLC2TT1bJustPayMogrul "Why don't you just pay him?" [DIAL:04019560]);;;;
33658208;;DLC2TT1bJustPayMogrul "Why don't you just pay him?" [DIAL:04019560];;Why don't you just pay him?;DLC2TT1b "A New Debt" [QUST:0401844E];;
33658229;DLC2TT2NelothStartTopic "DLC2TT2NelothStartTopic" [DIAL:0401955E];;[INFO:04019575] ('Yes. I have enemies. Legions of them back in Morrowind.' in GRUP Topic Children of DLC2TT2NelothStartTopic "DLC2TT2NelothStartTopic" [DIAL:0401955E]);;;DLC2_TIF__02019575;Someone is attacking you?
33658206;;DLC2TT2NelothStartTopic "DLC2TT2NelothStartTopic" [DIAL:0401955E];;DLC2TT2NelothStartTopic;DLC2TT2 "Old Friends" [QUST:040195A1];;
33717824;[DIAL:0401955D];;[INFO:04027E40] ('Please! You've got to get me out of here before she comes back.' in GRUP Topic Children of [DIAL:0401955D]);;;;
33717823;[DIAL:0401955D];;[INFO:04027E3F] ('Unlock the door! Hurry!' in GRUP Topic Children of [DIAL:0401955D]);;;;
33717822;[DIAL:0401955D];;[INFO:04027E3E] ('Help! Please, help me!' in GRUP Topic Children of [DIAL:0401955D]);;;;
33659769;[DIAL:0401955D];;[INFO:04019B79] ('You're alive. I hope that bodes ill for Ildari.' in GRUP Topic Children of [DIAL:0401955D]);;;;
33659767;[DIAL:0401955D];;[INFO:04019B77] ('Are you prepared to deal with Ildari?' in GRUP Topic Children of [DIAL:0401955D]);;;;
33659765;[DIAL:0401955D];;[INFO:04019B75] ('Don't lose that ring. It was difficult to make.' in GRUP Topic Children of [DIAL:0401955D]);;;;
33659764;[DIAL:0401955D];;[INFO:04019B74] ('Have you found the source of the attacks?' in GRUP Topic Children of [DIAL:0401955D]);;;;
33658224;[DIAL:0401955D];;[INFO:04019570] ('There are too many coincidences. There must be someone behind all of my recent troubles.' in GRUP Topic Children of [DIAL:0401955D]);;;;
33658205;;[DIAL:0401955D];;;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658221;DLC2TT2HelpNeloth "I suppose you want me to kill them." [DIAL:0401955C];;[INFO:0401956D] ('Not yet. That may come later. First I need to identify the culprit.' in GRUP Topic Children of DLC2TT2HelpNeloth "I suppose you want me to kill them." [DIAL:0401955C]);;;DLC2_TIF__0201956D;
33658204;;DLC2TT2HelpNeloth "I suppose you want me to kill them." [DIAL:0401955C];;I suppose you want me to kill them.;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658220;DLC2TT2HowDoesRingWorkTopic "How does the ring work?" [DIAL:0401955B];;[INFO:0401956C] ('Just wear it. It will light up the source when you get close to it.' in GRUP Topic Children of DLC2TT2HowDoesRingWorkTopic "How does the ring work?" [DIAL:0401955B]);;;;
33658203;;DLC2TT2HowDoesRingWorkTopic "How does the ring work?" [DIAL:0401955B];;How does the ring work?;DLC2TT2 "Old Friends" [QUST:040195A1];;
33785392;DLC2TT2AttacksTopic "How do you know you are under attack?" [DIAL:0401955A];;[INFO:04038630] (in GRUP Topic Children of DLC2TT2AttacksTopic "How do you know you are under attack?" [DIAL:0401955A]);;;;
33658260;DLC2TT2AttacksTopic "How do you know you are under attack?" [DIAL:0401955A];;[INFO:04019594] ('Ash spawn keep appearing.' in GRUP Topic Children of DLC2TT2AttacksTopic "How do you know you are under attack?" [DIAL:0401955A]);;;;
33658202;;DLC2TT2AttacksTopic "How do you know you are under attack?" [DIAL:0401955A];;How do you know you are under attack?;DLC2TT2 "Old Friends" [QUST:040195A1];;
33689338;DLC2TT2DragonsAttack "I'm not sure the dragons are about you." [DIAL:04019559];;[INFO:04020EFA] ('Really? When this is over, you'll have to tell me all about it.' in GRUP Topic Children of DLC2TT2DragonsAttack "I'm not sure the dragons are about you." [DIAL:04019559]);;;;I saw a dragon once.
33658242;DLC2TT2DragonsAttack "I'm not sure the dragons are about you." [DIAL:04019559];;[INFO:04019582] ('Maybe not. I hear they've been seen over Skyrim too.' in GRUP Topic Children of DLC2TT2DragonsAttack "I'm not sure the dragons are about you." [DIAL:04019559]);;;;
33658201;;DLC2TT2DragonsAttack "I'm not sure the dragons are about you." [DIAL:04019559];;I'm not sure the dragons are about you.;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658239;DLC2TT2HowClose "How close do I have to be?" [DIAL:04019558];;[INFO:0401957F] ('The link is weak, so you'll have to be within about a hundred feet of the source.' in GRUP Topic Children of DLC2TT2HowClose "How close do I have to be?" [DIAL:04019558]);;;;
33658200;;DLC2TT2HowClose "How close do I have to be?" [DIAL:04019558];;How close do I have to be?;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658236;DLC2TT2WhyMeTopic "Why don't you do this? Why me?" [DIAL:04019557];;[INFO:0401957C] ('I don't have time to go traipsing all over Solstheim.' in GRUP Topic Children of DLC2TT2WhyMeTopic "Why don't you do this? Why me?" [DIAL:04019557]);;;DLC2_TIF__0201957C;
33658199;;DLC2TT2WhyMeTopic "Why don't you do this? Why me?" [DIAL:04019557];;Why don't you do this? Why me?;DLC2TT2 "Old Friends" [QUST:040195A1];;
33792776;DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556];;[INFO:0403A308] ('Not now. Wait until we are back at Tel Mithryn.' in GRUP Topic Children of DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556]);;;;I found this heart stone with the ring.
33658228;DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556];;[INFO:04019574] ('Yes, yes. As I was saying, heart stones can animate nearby ash.' in GRUP Topic Children of DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556]);;;;
33658227;DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556];;[INFO:04019573] ([SO]'Hmm. I've known for decades that heart stones will animate the ash.' in GRUP Topic Children of DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556]);;;;
33658198;;DLC2TT2FoundHeartStoneTopic "This heart stone is the source of the attacks." [DIAL:04019556];;This heart stone is the source of the attacks.;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658223;DLC2TT2IldariCoffin "It was in Ildari Sarothril's grave." [DIAL:04019555];;[INFO:0401956F] ('Ildari? Then it's my own fault. She was my apprentice before Talvas.' in GRUP Topic Children of DLC2TT2IldariCoffin "It was in Ildari Sarothril's grave." [DIAL:04019555]);;;;
33658197;;DLC2TT2IldariCoffin "It was in Ildari Sarothril's grave." [DIAL:04019555];;It was in Ildari Sarothril's grave.;DLC2TT2 "Old Friends" [QUST:040195A1];;
33658219;DLC2TT2NoBody "There wasn't a body in the grave. Just the heart stone." [DIAL:04019554];;[INFO:0401956B] ([G]'What?!' in GRUP Topic Children of DLC2TT2NoBody "There wasn't a body in the grave. Just the heart stone." [DIAL:04019554]);;;DLC2_TIF__0201956B;
33658196;;DLC2TT2NoBody "There wasn't a body in the grave. Just the heart stone." [DIAL:04019554];;There wasn't a body in the grave. Just the heart stone.;DLC2TT2 "Old Friends" [QUST:040195A1];;
33792341;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:0403A155] ([R] in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33792340;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:0403A154] ([R] in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33792339;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:0403A153] ([R] in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33792338;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:0403A152] ([R] in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33792337;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:0403A151] ([R] in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33656790;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;[INFO:04018FD6] ('Well... I guess nothing bad happened the last time. Fine, we'll sail as soon as I get paid.' in GRUP Topic Children of DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4]);;;;
33656788;;DLC2DRRGjalundPassageSolstheimBranchTopic "I'd like to book passage to Solstheim." [DIAL:04018FD4];;I'd like to book passage to Solstheim.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33774622;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;[INFO:04035C1E] ([G]'Come back when you actually have the gold.' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3]);;;;
33656798;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;[INFO:04018FDE] ([G][R][RE]'Get yourself settled, then.' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3]);;;DLC2_TIF__02018FDE;
33656797;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;[INFO:04018FDD] ([G][R]'Load up, and we'll get underway.' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3]);;;DLC2_TIF__02018FDD;
33656796;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;[INFO:04018FDC] ([G][R]'Right then. Let's be off.' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3]);;;DLC2_TIF__02018FDC;
33656795;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;[INFO:04018FDB] ([G][R]'Casting off!' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3]);;;DLC2_TIF__02018FDB;
33656787;;DLC2DRRGjalundPassageBranchTopic01 "Here you go. (<Global=DLC2CostToSail> gold)" [DIAL:04018FD3];;Here you go. (<Global=DLC2CostToSail> gold);DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33656789;DLC2DRRGjalundPassageBranchTopic02 "Actually, I'll come back later." [DIAL:04018FD2];;[INFO:04018FD5] ('Suit yourself.' in GRUP Topic Children of DLC2DRRGjalundPassageBranchTopic02 "Actually, I'll come back later." [DIAL:04018FD2]);;;;
33656786;;DLC2DRRGjalundPassageBranchTopic02 "Actually, I'll come back later." [DIAL:04018FD2];;Actually, I'll come back later.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33781850;[DIAL:04018ACF];;[INFO:0403785A] ([G][R][RE]'Captain Gjalund does the business around here... I'm just a ship's mate.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33781849;[DIAL:04018ACF];;[INFO:04037859] ([G][R]'The Northern Maiden is ship-shape and ready to go.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33781848;[DIAL:04018ACF];;[INFO:04037858] ([G][R]'Talk to Captain Gjalund if you're looking to book passage.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33781847;[DIAL:04018ACF];;[INFO:04037857] ([G][R]'If you're looking for passage, talk to Captain Gjalund.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33759883;[DIAL:04018ACF];;[INFO:0403228B] ('Get away from me, outlander.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33759882;[DIAL:04018ACF];;[INFO:0403228A] ('Haven't you got something better to do?' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33759881;[DIAL:04018ACF];;[INFO:04032289] ('You looking for trouble? Stay out of my way.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33759880;[DIAL:04018ACF];;[INFO:04032288] ('Mogrul doesn't lend coin to outlanders. Look somewhere else.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33759879;[DIAL:04018ACF];;[INFO:04032287] ('I work for Mogrul. You got a problem, you talk to him.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733008;[DIAL:04018ACF];;[INFO:0402B990] ('I can tell you don't like me. Well guess what. I don't give a damn.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733007;[DIAL:04018ACF];;[INFO:0402B98F] ('I don't know you, and the last thing I want is a stranger with her nose in my business. Go away.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733006;[DIAL:04018ACF];;[INFO:0402B98E] ('I don't know you, and the last thing I want is a stranger with his nose in my business. Go away.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733005;[DIAL:04018ACF];;[INFO:0402B98D] ('I might lend coin to people that need it, but I never lend to strangers. So shove off.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733004;[DIAL:04018ACF];;[INFO:0402B98C] ('If you're dealing with me, there's only one thing to remember. Pay your debts or end up hurt.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733003;[DIAL:04018ACF];;[INFO:0402B98B] ('I'll give you this warning only once. Stay out of my way, and we'll do just fine.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733002;[DIAL:04018ACF];;[INFO:0402B98A] ('There's got to be more to life than sweeping and cleaning all day.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733001;[DIAL:04018ACF];;[INFO:0402B989] ('I don't mind working at the Retching Netch, but I was hoping for a bit more when I moved to Solstheim. Ah well.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733000;[DIAL:04018ACF];;[INFO:0402B988] ('Geldis may be a tough boss, but I can put up with it. Keeps a roof over my head.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33732999;[DIAL:04018ACF];;[INFO:0402B987] ('We have all sorts of authentic dark elf food and drink here. Geldis spares no expense.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33732997;[DIAL:04018ACF];;[INFO:0402B985] ('Welcome to the Retching Netch Cornerclub, milord. If you need anything, Master Geldis will be happy to help you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33732998;[DIAL:04018ACF];;[INFO:0402B986] ('Welcome to the Retching Netch Cornerclub, milady. If you need anything, Master Geldis will be happy to help you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655565;[DIAL:04018ACF];;[INFO:04018B0D] ('Maybe I won't live as long as the dark elves, but at least I didn't abandon my home.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655566;[DIAL:04018ACF];;[INFO:04018B0E] ('If it wasn't for my wife, Aphia, I'd have joined my ancestors long ago.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33703843;[DIAL:04018ACF];;[INFO:040247A3] ('For all I know, I might be the last Imperial left on Solstheim.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655563;[DIAL:04018ACF];;[INFO:04018B0B] ('There was a time when this town meant something. Now it's all gone.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655562;[DIAL:04018ACF];;[INFO:04018B0A] ('I can't believe you found a way to reopen the mines. I don't know how to thank you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655561;[DIAL:04018ACF];;[INFO:04018B09] ('A lot of folks around here look to strangers for help. I hope you won't disappoint them.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655559;[DIAL:04018ACF];;[INFO:04018B07] ('Steel, dwarven, ebony... if it's broken, I can mend it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655560;[DIAL:04018ACF];;[INFO:04018B08] ('Either you're here to get showered in sparks, or you're looking for something to buy. Out with it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655558;[DIAL:04018ACF];;[INFO:04018B06] ('Glover Mallory's the name. If you're looking for a smith, you've found one of the best.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733569;[DIAL:04018ACF];;[INFO:0402BBC1] ('You've got a good thing going here now that you've reopened the mines. Don't let it go to waste.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33777297;[DIAL:04018ACF];;[INFO:04036691] ('I've heard of stealing things from people, but never thought you could steal someone's mind.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655557;[DIAL:04018ACF];;[INFO:04018B05] ([G][R][RE]'You're a coward, Miraak! Why don't you come out and face us yourself instead of controlling our minds!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33788510;[DIAL:04018ACF];;[INFO:0403925E] ([G][R]'Stealing a man's mind... it just isn't right. Thanks for saving me from that madman.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655555;[DIAL:04018ACF];;[INFO:04018B03] ('If you're looking to purchase something, speak to my father, Fethis.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33703842;[DIAL:04018ACF];;[INFO:040247A2] ('You stuck in Raven Rock too? Horrible isn't it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655554;[DIAL:04018ACF];;[INFO:04018B02] ('This island's nothing but a pile of rubble. What's the point trying to make a life here?' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655553;[DIAL:04018ACF];;[INFO:04018B01] ('Miserable... just miserable. I hate this place.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733568;[DIAL:04018ACF];;[INFO:0402BBC0] ('The mines are open and the shop is busy again. Thank you!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33777296;[DIAL:04018ACF];;[INFO:04036690] ('I can't believe that I was building that shrine at night... I never knew.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655552;[DIAL:04018ACF];;[INFO:04018B00] ([G][R][RE]'What if Miraak decides to make us do something else next... like kill someone we love. I can't bear the thought!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33788509;[DIAL:04018ACF];;[INFO:0403925D] ([G][R]'I know you risked a lot freeing me from Miraak's control. Thank you!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655551;[DIAL:04018ACF];;[INFO:04018AFF] ('If you're looking to buy, then I'm looking to sell.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655550;[DIAL:04018ACF];;[INFO:04018AFE] ('Yeah, so. What can I get you? Got everything from potions to pitchforks.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655549;[DIAL:04018ACF];;[INFO:04018AFD] ('I'd be on the first ship off of this island if I had the coin. What a waste.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655548;[DIAL:04018ACF];;[INFO:04018AFC] ('Want to buy anything, or just laugh at our misfortunes?' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33777295;[DIAL:04018ACF];;[INFO:0403668F] ('Being freed from building the shrine... I don't even know how to begin to thank you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733567;[DIAL:04018ACF];;[INFO:0402BBBF] ('It's busier now that things are starting to look up. I guess I might stay a bit longer after all.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655547;[DIAL:04018ACF];;[INFO:04018AFB] ([G][R][RE]'If I could only get my hands on Miraak. I'd make him pay for playing with my mind.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655546;[DIAL:04018ACF];;[INFO:04018AFA] ('I've seen many visitors come and go, but you... there's something about you that I like.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655545;[DIAL:04018ACF];;[INFO:04018AF9] ('I know everyone in Raven Rock, and they know me. You want stories? I've got plenty.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655544;[DIAL:04018ACF];;[INFO:04018AF8] ('If you're looking for a room, or perhaps some libations, you've come to the right place.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655543;[DIAL:04018ACF];;[INFO:04018AF7] ('Welcome to the Retching Netch, outlander. What can I get you?' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655542;[DIAL:04018ACF];;[INFO:04018AF6] ('How about a drink for the hero who cleared Fort Frostmoth!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655541;[DIAL:04018ACF];;[INFO:04018AF5] ('I hear you're the reason Councilor Morvayn's still breathing today. Serves those damn Hlaalu traitors right!' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655540;[DIAL:04018ACF];;[INFO:04018AF4] ('The mine's open, people are buying drinks and I'm making money again... just like old times.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33708024;[DIAL:04018ACF];;[INFO:040257F8] ('Welcome to the Retching Netch Cornerclub, home of the finest sujamma that will ever grace your lips.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655539;[DIAL:04018ACF];;[INFO:04018AF3] ('If they desire salvation, the citizens of Raven Rock need to open their eyes... and their pockets.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655538;[DIAL:04018ACF];;[INFO:04018AF2] ('Elder Othreloth is grooming me to be his eventual replacement. Soon, I'll be running the Temple my way.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655537;[DIAL:04018ACF];;[INFO:04018AF1] ('Excuse me, but the Temple is for followers of our faith alone. Outsiders aren't welcome here.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655536;[DIAL:04018ACF];;[INFO:04018AF0] ('You may have everyone fooled, but I see what you're doing here. The call of gold sends you scurrying like a rat.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655535;[DIAL:04018ACF];;[INFO:04018AEF] ('If you're in need of anything material, Attendant Hlervu can assist you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655534;[DIAL:04018ACF];;[INFO:04018AEE] ('The Reclamations herald the dawn of a new age, and the downfall of the false Tribunal.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655533;[DIAL:04018ACF];;[INFO:04018AED] ('Though our spirits may be low, and danger lurks beyond the light, I am confident that They will never abandon us again.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655532;[DIAL:04018ACF];;[INFO:04018AEC] ([SO]'I am Othreloth, Elder of the Reclamations and keeper of this Temple.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655531;[DIAL:04018ACF];;[INFO:04018AEB] ('You honor the Reclamations with your actions. This will not be forgotten.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655530;[DIAL:04018ACF];;[INFO:04018AEA] ('Some consider my methods harsh, but playing the coddling nursemaid has never won a battle.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655529;[DIAL:04018ACF];;[INFO:04018AE9] ('Don't let my posting here fool you. I was once in command of over a hundred troops... my luck simply changed when our homeland was destroyed.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655528;[DIAL:04018ACF];;[INFO:04018AE8] ('Looking for something to lend a hand with? We have problems aplenty in Raven Rock.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655527;[DIAL:04018ACF];;[INFO:04018AE7] ('The security of both Raven Rock and Councilor Morvayn is my primary concern.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655526;[DIAL:04018ACF];;[INFO:04018AE6] ('Modyn Veleth, Captain of the Redoran Guard at your service.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655525;[DIAL:04018ACF];;[INFO:04018AE5] ('With the ash spawn threat taken care of, I can give my men the rest they deserve. Well done, friend.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655524;[DIAL:04018ACF];;[INFO:04018AE4] ('Perhaps our town isn't as grand as Mournhold, but it's our home and we must make the most of it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655523;[DIAL:04018ACF];;[INFO:04018AE3] ('It's been a long time since I walked the ashlands of Vvardenfell. I miss it terribly.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655522;[DIAL:04018ACF];;[INFO:04018AE2] ([SO]'You aren't here with bad news regarding my husband, are you? I couldn't bear it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655520;[DIAL:04018ACF];;[INFO:04018AE0] ('As the wife to the Second Councilor of Raven Rock, it would be my pleasure to help you any way that I can.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655521;[DIAL:04018ACF];;[INFO:04018AE1] ('Your efforts in Raven Rock have proven most invigorating for my husband. I haven't seen him this pleased in many years.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33733566;[DIAL:04018ACF];;[INFO:0402BBBE] ('You've brought Raven Rock back from the brink, traveler. I don't know how to thank you.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33777294;[DIAL:04018ACF];;[INFO:0403668E] ('Ugh, I can't believe I was forced to do manual labor at those shrines. It was horrifying...' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655519;[DIAL:04018ACF];;[INFO:04018ADF] ([G][R][RE]'I can't believe Miraak made us build those shrines. To take our free will like that... just horrible.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33788508;[DIAL:04018ACF];;[INFO:0403925C] ([G][R]'I can't tell you how relieved I am that Miraak's gone from my mind. I appreciate what you've done.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655518;[DIAL:04018ACF];;[INFO:04018ADE] ('Most exiled dark elves call Vvardenfell their home. I call Raven Rock our home... may it last a thousand years.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655517;[DIAL:04018ACF];;[INFO:04018ADD] ('I've sworn to keep Councilor Morvayn safe, and I intend to take that oath to the grave if need be.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655516;[DIAL:04018ACF];;[INFO:04018ADC] ('Your visit here will be tolerated as long as you abide by our laws, otherwise you'll answer to the Redoran Guard.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655515;[DIAL:04018ACF];;[INFO:04018ADB] ('My apologies for doubting you, serjo.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655514;[DIAL:04018ACF];;[INFO:04018ADA] ('Assisting the Redoran Guard with the ash spawn attacks has earned you quite the reputation here. Keep it up.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655513;[DIAL:04018ACF];;[INFO:04018AD9] ('You've succeeded where I've failed by ending the threat to Councilor Morvayn's life. I shall not forget it.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
33655512;[DIAL:04018ACF];;[INFO:04018AD8] ('I can't thank you enough for reopening the ebony mines. You've brought light to the darkness, my friend.' in GRUP Topic Children of [DIAL:04018ACF]);;;;
