Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
155216;MS11CalixtoPlayerKeepsAmulet "I think I'll hold on to it for the time being." [DIAL:00025E31];;[INFO:00025E50] ('Suit yourself. It's only of value to collectors, though. Good luck finding anyone else who will appraise it that highly!' in GRUP Topic Children of MS11CalixtoPlayerKeepsAmulet "I think I'll hold on to it for the time being." [DIAL:00025E31]);;;TIF__00025E50;
155185;;MS11CalixtoPlayerKeepsAmulet "I think I'll hold on to it for the time being." [DIAL:00025E31];;I think I'll hold on to it for the time being.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155220;MS11ViolaThinksItsWuunferth "It sounds like the court mage has been experimenting." [DIAL:00025E30];;[INFO:00025E54] ([G]'Wuunferth. There have been rumors swirling about him for years. As long as I can remember.' in GRUP Topic Children of MS11ViolaThinksItsWuunferth "It sounds like the court mage has been experimenting." [DIAL:00025E30]);;;TIF__00025E54;
155184;;MS11ViolaThinksItsWuunferth "It sounds like the court mage has been experimenting." [DIAL:00025E30];;It sounds like the court mage has been experimenting.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155210;MS11JorleifPresentEvidence "We have evidence of necromancy, and found his amulet." [DIAL:00025E2F];;[INFO:00025E4A] ([G]'I don't want to believe it. Wuunferth has been a trusted friend to Ulfric for many years.' in GRUP Topic Children of MS11JorleifPresentEvidence "We have evidence of necromancy, and found his amulet." [DIAL:00025E2F]);;;TIF__00025E4A;
155183;;MS11JorleifPresentEvidence "We have evidence of necromancy, and found his amulet." [DIAL:00025E2F];;We have evidence of necromancy, and found his amulet.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155207;MS11WuunferthSnarkyNonApology "You can be resentful or you can help me. Your choice." [DIAL:00025E2E];;[INFO:00025E47] (in GRUP Topic Children of MS11WuunferthSnarkyNonApology "You can be resentful or you can help me. Your choice." [DIAL:00025E2E]);;;;
155182;;MS11WuunferthSnarkyNonApology "You can be resentful or you can help me. Your choice." [DIAL:00025E2E];;You can be resentful or you can help me. Your choice.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155213;MS11WuunferthApologyResponse "I'm sorry. Please help me to find the real killer." [DIAL:00025E2D];;[INFO:00025E4D] (in GRUP Topic Children of MS11WuunferthApologyResponse "I'm sorry. Please help me to find the real killer." [DIAL:00025E2D]);;;;
155181;;MS11WuunferthApologyResponse "I'm sorry. Please help me to find the real killer." [DIAL:00025E2D];;I'm sorry. Please help me to find the real killer.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
937172;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CD4] ('I hate to admit it, but you're probably right.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937171;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CD3] ('So what do you think about it all, then?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937170;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CD2] ('That's absurd. Come on now.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937169;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CD1] ('Well, come back when you have some more evidence. I think you're on the trail, though.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937168;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CD0] ('Good observation. What else?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937167;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CCF] ('Now that's interesting. Tell me more.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937166;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CCE] ('Mmm hmm. Anything else?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937165;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CCD] ('Please, tell me you have good news.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937164;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CCC] ('Any luck finding the Butcher?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937160;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC8] ('How goes the investigation?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937159;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC7] ('Are you joking? Even I wouldn't sell something like that.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937158;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC6] ('Oh, good, more of those.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937157;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC5] ('Of course, of course. But such things are valuable, and usually falling apart anyway.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937156;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC4] ('Nothing anybody I know would wear. Maybe ask one of the Dark Elves, they usually have some kind of rag falling off of them.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937154;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC2] ('Looks like something one of the dark elves would wear. Ask Revyn Sadri, he probably sold whatever it used to be.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937153;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC1] ('Not very good quality, is it? Probably came from the Gray Quarter. Have a talk with Revyn Sadri.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937152;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CC0] ('Sorry, I don't know anything about those kinds of things.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937135;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4CAF] ('I don't know if I've ever seen any of those before. I've heard about them, though. Sorry, can't help you.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937113;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4C99] ('Doesn't mean anything to me. Got an unusual shine to it, though.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937109;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4C95] ('Oh, Friga Shatter-Shield's old place?' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
937107;MS11SharedInfos "MS11" [DIAL:00025E2C];;[INFO:000E4C93] ('More of those things. Bah. Viola Giordano's been putting them all around the city.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
155225;MS11SharedInfos "MS11" [DIAL:00025E2C];;MS11WuunferthInPrisonResponseSharedInfo [INFO:00025E59] ('What made you think I was to blame in the first place? I've actually been after the killer myself.' in GRUP Topic Children of MS11SharedInfos "MS11" [DIAL:00025E2C]);;;;
155180;;MS11SharedInfos "MS11" [DIAL:00025E2C];;MS11;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155222;MS11WuunferthHatesNecromancy "I found one of your journals, all about necromancy." [DIAL:00025E2B];;[INFO:00025E56] ('Necromancy? I am a member of the College of Winterhold, in good standing!' in GRUP Topic Children of MS11WuunferthHatesNecromancy "I found one of your journals, all about necromancy." [DIAL:00025E2B]);;;;
155179;;MS11WuunferthHatesNecromancy "I found one of your journals, all about necromancy." [DIAL:00025E2B];;I found one of your journals, all about necromancy.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155226;MS11WuunferthNoSuchAmulet "I found your journals and amulet where the Butcher worked." [DIAL:00025E2A];;[INFO:00025E5A] ('My what, now? I've never kept a journal, I can assure you.' in GRUP Topic Children of MS11WuunferthNoSuchAmulet "I found your journals and amulet where the Butcher worked." [DIAL:00025E2A]);;;;
155178;;MS11WuunferthNoSuchAmulet "I found your journals and amulet where the Butcher worked." [DIAL:00025E2A];;I found your journals and amulet where the Butcher worked.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155233;MS11WuunferthKnowsTheAmulet "Eight-sided. Jade, ringed with ebony. A worn carving." [DIAL:00025E29];;[INFO:00025E61] ('I know it well. Or at least, I've heard of it. I would wager that carving once depicted a skull.' in GRUP Topic Children of MS11WuunferthKnowsTheAmulet "Eight-sided. Jade, ringed with ebony. A worn carving." [DIAL:00025E29]);;;;
155177;;MS11WuunferthKnowsTheAmulet "Eight-sided. Jade, ringed with ebony. A worn carving." [DIAL:00025E29];;Eight-sided. Jade, ringed with ebony. A worn carving.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155215;MS11WuunferthCalixtoDenigration "I guess Calixto was wrong." [DIAL:00025E28];;[INFO:00025E4F] ('Eehh.. Calixto and his books are often confused about such matters. It happens to the best of us.' in GRUP Topic Children of MS11WuunferthCalixtoDenigration "I guess Calixto was wrong." [DIAL:00025E28]);;;;
155176;;MS11WuunferthCalixtoDenigration "I guess Calixto was wrong." [DIAL:00025E28];;I guess Calixto was wrong.;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155224;MS11WuunferthCSIMoment "So what can we do now?" [DIAL:00025E27];;[INFO:00025E58] ([G]'I've been noting a pattern to when the killings happen.' in GRUP Topic Children of MS11WuunferthCSIMoment "So what can we do now?" [DIAL:00025E27]);;;TIF__00025E58;
155175;;MS11WuunferthCSIMoment "So what can we do now?" [DIAL:00025E27];;So what can we do now?;MS11 "Blood on the Ice" [QUST:0001F7A3];;
155482;[DIAL:00025DE0];;[INFO:00025F5A] ('Oh? I don't expect anyone to miss my meaning.' in GRUP Topic Children of [DIAL:00025DE0]);;;;
155104;;[DIAL:00025DE0];;;CWAttackCity [QUST:0004F8BF];;
154984;[DIAL:00025D5B];;[INFO:00025D68] ('Mercer? This is the one I was talking about... our new recruit.' in GRUP Topic Children of [DIAL:00025D5B]);;;;
154971;;[DIAL:00025D5B];;;TG02 "Loud and Clear" [QUST:0002154E];;
154978;[DIAL:00025D5A];;[INFO:00025D62] ('This better not be another waste of the Guild's resources, Brynjolf.' in GRUP Topic Children of [DIAL:00025D5A]);;;;
154970;;[DIAL:00025D5A];;;TG02 "Loud and Clear" [QUST:0002154E];;
154999;[DIAL:00025D57];;[INFO:00025D77] ('Before we continue, I want to make one thing perfectly clear. If you play by the rules, you walk away rich.' in GRUP Topic Children of [DIAL:00025D57]);;;;
154967;;[DIAL:00025D57];;;TG02 "Loud and Clear" [QUST:0002154E];;
154980;TG02IntroSceneDialogue01Topic [DIAL:00025D56];;[INFO:00025D64] ([G]'Good. Then I think it's time we put your expertise to the test.' in GRUP Topic Children of TG02IntroSceneDialogue01Topic [DIAL:00025D56]);;;TIF__00025D64;Yes, I understand.
154966;;TG02IntroSceneDialogue01Topic [DIAL:00025D56];;;TG02 "Loud and Clear" [QUST:0002154E];;
154989;MS02BorkulBribe "How about some skooma instead? (Bribe)" [DIAL:00025D4B];;[INFO:00025D6D] ('Ah, now that's a good idea. Head on in. But don't try anything in there. Madanach is smarter than you think.' in GRUP Topic Children of MS02BorkulBribe "How about some skooma instead? (Bribe)" [DIAL:00025D4B]);;;TIF__00025D6D;
154955;;MS02BorkulBribe "How about some skooma instead? (Bribe)" [DIAL:00025D4B];;How about some skooma instead? (Bribe);MS02 "No One Escapes Cidhna Mine" [QUST:00040A5E];;
698699;TG02Hellos [DIAL:00025D4A];;[INFO:000AA94B] ([G]'Let's wait until Brynjolf's here before we begin.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
353026;TG02Hellos [DIAL:00025D4A];;[INFO:00056302] ('Go, leave me in peace.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155008;TG02Hellos [DIAL:00025D4A];;[INFO:00025D80] ([G][R][RE]'Keep following, it isn't far.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155007;TG02Hellos [DIAL:00025D4A];;[INFO:00025D7F] ([G][R]'It's just this way. Keep following me.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
353024;TG02Hellos [DIAL:00025D4A];;[INFO:00056300] ([SO]'Let me show you the operation, then you can ask your questions.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155006;TG02Hellos [DIAL:00025D4A];;[INFO:00025D7E] ([G]'I suggest you listen to what Mercer has to say... if you want in.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155003;TG02Hellos [DIAL:00025D4A];;[INFO:00025D7B] ('Was there something else?' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
353023;TG02Hellos [DIAL:00025D4A];;[INFO:000562FF] ('All eyes are on you, lass. Don't disappoint us.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155005;TG02Hellos [DIAL:00025D4A];;[INFO:00025D7D] ('All eyes are on you, lad. Don't disappoint us.' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
155002;TG02Hellos [DIAL:00025D4A];;[INFO:00025D7A] ('So tell me, did Aringoth enjoy your visit?' in GRUP Topic Children of TG02Hellos [DIAL:00025D4A]);;;;
154954;;TG02Hellos [DIAL:00025D4A];;;TG02 "Loud and Clear" [QUST:0002154E];;
154994;MS02MadanachShivTopic "I can't kill Grisvar without a shiv." [DIAL:00025D48];;[INFO:00025D72] ([SO]'Ah, Borkul muscle one out of you on your way in? Fine. Take this one.' in GRUP Topic Children of MS02MadanachShivTopic "I can't kill Grisvar without a shiv." [DIAL:00025D48]);;;TIF__00025D72;
154952;;MS02MadanachShivTopic "I can't kill Grisvar without a shiv." [DIAL:00025D48];;I can't kill Grisvar without a shiv.;MS02 "No One Escapes Cidhna Mine" [QUST:00040A5E];;
154993;TG02BrynjolfQuestStartBranchTopic03 "Tell me about the Goldenglow job." [DIAL:00025D47];;[INFO:00025D71] ('Goldenglow Estate is a bee farm; they raise the wretched little things for honey. It's owned by some smart-mouth wood elf named Aringoth.' in GRUP Topic Children of TG02BrynjolfQuestStartBranchTopic03 "Tell me about the Goldenglow job." [DIAL:00025D47]);;;;
154951;;TG02BrynjolfQuestStartBranchTopic03 "Tell me about the Goldenglow job." [DIAL:00025D47];;Tell me about the Goldenglow job.;TG02 "Loud and Clear" [QUST:0002154E];;
154983;TG02BrynjolfQuestStartBranchTopic04 "What's the catch?" [DIAL:00025D46];;[INFO:00025D67] ('The catch is that you can't burn the whole place to the ground.' in GRUP Topic Children of TG02BrynjolfQuestStartBranchTopic04 "What's the catch?" [DIAL:00025D46]);;;;
154950;;TG02BrynjolfQuestStartBranchTopic04 "What's the catch?" [DIAL:00025D46];;What's the catch?;TG02 "Loud and Clear" [QUST:0002154E];;
154992;TG02BrynjolfQuestStartBranchTopic06 "Who cares, we're the Thieves Guild." [DIAL:00025D44];;[INFO:00025D70] ('That's not how things work around here. The Guild depends on an arrangement of influential people to keep things running smoothly.' in GRUP Topic Children of TG02BrynjolfQuestStartBranchTopic06 "Who cares, we're the Thieves Guild." [DIAL:00025D44]);;;;
154948;;TG02BrynjolfQuestStartBranchTopic06 "Who cares, we're the Thieves Guild." [DIAL:00025D44];;Who cares, we're the Thieves Guild.;TG02 "Loud and Clear" [QUST:0002154E];;
154990;TG02BrynjolfBurnBranchTopic "How do I destroy the bee hives?" [DIAL:00025D42];;[INFO:00025D6E] ('They're built like small fortresses to resist the weather, but their one weakness is flame.' in GRUP Topic Children of TG02BrynjolfBurnBranchTopic "How do I destroy the bee hives?" [DIAL:00025D42]);;;;
154946;;TG02BrynjolfBurnBranchTopic "How do I destroy the bee hives?" [DIAL:00025D42];;How do I destroy the bee hives?;TG02 "Loud and Clear" [QUST:0002154E];;
154982;TG02BrynjolfAringothBranchTopic "I need more details about Goldenglow." [DIAL:00025D40];;[INFO:00025D66] ('Goldenglow Estate brought in a mountain of gold for the Guild. You could almost call it our sweetest deal.' in GRUP Topic Children of TG02BrynjolfAringothBranchTopic "I need more details about Goldenglow." [DIAL:00025D40]);;;;
154944;;TG02BrynjolfAringothBranchTopic "I need more details about Goldenglow." [DIAL:00025D40];;I need more details about Goldenglow.;TG02 "Loud and Clear" [QUST:0002154E];;
293297;TG02VexGoldenglowBranchTopic "I heard you ran into trouble at Goldenglow." [DIAL:00025D3E];;[INFO:000479B1] ('Hmph, yeah I did. That wood elf s'wit... he's a lot smarter than I expected.' in GRUP Topic Children of TG02VexGoldenglowBranchTopic "I heard you ran into trouble at Goldenglow." [DIAL:00025D3E]);;;;
154942;;TG02VexGoldenglowBranchTopic "I heard you ran into trouble at Goldenglow." [DIAL:00025D3E];;I heard you ran into trouble at Goldenglow.;TG02 "Loud and Clear" [QUST:0002154E];;
310925;TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D];;[INFO:0004BE8D] ('Word on the street is Goldenglow's been hit. Good job, lass.' in GRUP Topic Children of TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D]);;;;
310924;TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D];;[INFO:0004BE8C] ('Word on the street is Goldenglow's been hit. Good job, lad.' in GRUP Topic Children of TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D]);;;;
154987;TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D];;[INFO:00025D6B] ('You've made a mess of things and Maven's furious. I told you not to burn more than three of the hives!' in GRUP Topic Children of TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D]);;;;
154941;;TG02BrynjolfQuestDoneBranchTopic [DIAL:00025D3D];;;TG02 "Loud and Clear" [QUST:0002154E];;
154998;TG03Hellos [DIAL:00025D3C];;[INFO:00025D76] ('Maven wants to see you right away. I suggest you head right over.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547029;TG03Hellos [DIAL:00025D3C];;[INFO:000858D5] ('I'm certain Maven wishes you to be in Whiterun, not wasting time here.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547028;TG03Hellos [DIAL:00025D3C];;[INFO:000858D4] ('Out with it. What happened at the meadery?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
809030;TG03Hellos [DIAL:00025D3C];;[INFO:000C5846] ('About time you showed up.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547027;TG03Hellos [DIAL:00025D3C];;[INFO:000858D3] ('Shouldn't you be on your way to Whiterun?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547026;TG03Hellos [DIAL:00025D3C];;[INFO:000858D2] ('Why aren't you at Honningbrew Meadery?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547025;TG03Hellos [DIAL:00025D3C];;[INFO:000858D1] ('I trust you have good news for me.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
178827;TG03Hellos [DIAL:00025D3C];;[INFO:0002BA8B] ('I believe Brynjolf wishes to speak with you. We're done here.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
97959;TG03Hellos [DIAL:00025D3C];;[INFO:00017EA7] ('Can't a man drink in peace?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
550791;TG03Hellos [DIAL:00025D3C];;[INFO:00086787] ('You're supposed to be at the meadery.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
550790;TG03Hellos [DIAL:00025D3C];;[INFO:00086786] ('I can't wait to see Sabjorn squirm.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
547024;TG03Hellos [DIAL:00025D3C];;[INFO:000858D0] ('I can't believe that worked.' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
348230;TG03Hellos [DIAL:00025D3C];;[INFO:00055046] ('Was something we discussed unclear?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
348229;TG03Hellos [DIAL:00025D3C];;[INFO:00055045] ('What is it now? We have a tasting to attend to!' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
348228;TG03Hellos [DIAL:00025D3C];;[INFO:00055044] ([SO]'I haven't heard even a scratch at the door. Have you done it?' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
178825;TG03Hellos [DIAL:00025D3C];;[INFO:0002BA89] ([G]'You did this didn't you? I'll get you for this!' in GRUP Topic Children of TG03Hellos [DIAL:00025D3C]);;;;
154940;;TG03Hellos [DIAL:00025D3C];;;TG03 "Dampened Spirits" [QUST:0002154F];;
154883;[DIAL:00025CF4];;[INFO:00025D03] ([R][RE]'I won't bend. Never!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
154881;[DIAL:00025CF4];;[INFO:00025D01] ([R]'Do your worst, monster!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913383;[DIAL:00025CF4];;[INFO:000DEFE7] ([R]'I'll never submit!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913382;[DIAL:00025CF4];;[INFO:000DEFE6] ([R][RE]'You.... You'll pay for this....' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913381;[DIAL:00025CF4];;[INFO:000DEFE5] ([R]'Call... that... a... swing?' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913380;[DIAL:00025CF4];;[INFO:000DEFE4] ([R]'I... won't... surrender!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913379;[DIAL:00025CF4];;[INFO:000DEFE3] ([R][RE]'Don't kill me.... I don't want to die!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
913378;[DIAL:00025CF4];;[INFO:000DEFE2] ([R]'No more.... No more!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
154879;[DIAL:00025CF4];;[INFO:00025CFF] ([R]'No.... Not again!' in GRUP Topic Children of [DIAL:00025CF4]);;;;
154868;;[DIAL:00025CF4];;;DA10 "The House of Horrors" [QUST:00022F08];;
1070472;[DIAL:00025CF3];;[INFO:00105588] ('Let's get out of here.' in GRUP Topic Children of [DIAL:00025CF3]);;;;
1070471;[DIAL:00025CF3];;[INFO:00105587] (in GRUP Topic Children of [DIAL:00025CF3]);;;;
267825;[DIAL:00025CF3];;[INFO:00041631] ('I'll see you back in Riverwood.' in GRUP Topic Children of [DIAL:00025CF3]);;;;
154867;;[DIAL:00025CF3];;;MQ201 "Diplomatic Immunity" [QUST:00035D5F];;
152422;[DIAL:0002525B];;[INFO:00025366] ('Did you see those robes march in this morning? Who're they with? More of the Emissary's treaty enforcers?' in GRUP Topic Children of [DIAL:0002525B]);;;;
152155;;[DIAL:0002525B];;;MQ201ThalmorEmbassy [QUST:00030B15];;
152421;[DIAL:00025257];;[INFO:00025365] ('No. They're high mages, just in from Alinor. I guess Herself is finally getting worried about all the dragon attacks.' in GRUP Topic Children of [DIAL:00025257]);;;;
152151;;[DIAL:00025257];;;MQ201ThalmorEmbassy [QUST:00030B15];;
152420;[DIAL:0002524A];;[INFO:00025364] ('Ah, good. I've been wondering how we were supposed to defend this place from a dragon.' in GRUP Topic Children of [DIAL:0002524A]);;;;
152138;;[DIAL:0002524A];;;MQ201ThalmorEmbassy [QUST:00030B15];;
152250;[DIAL:00025249];;[INFO:000252BA] ('If a dragon does show up, maybe we'll get lucky and it will eat the mages first. Might give us enough time to kill it.' in GRUP Topic Children of [DIAL:00025249]);;;;
152137;;[DIAL:00025249];;;MQ201ThalmorEmbassy [QUST:00030B15];;
152158;[DIAL:00025248];;[INFO:0002525E] ('Ha. I'd like to see those arrogant bastards taken down a notch. Always looking down their noses at us lowly footsloggers.' in GRUP Topic Children of [DIAL:00025248]);;;;
152136;;[DIAL:00025248];;;MQ201ThalmorEmbassy [QUST:00030B15];;
638266;[DIAL:0002523D];;[INFO:0009BD3A] ([G]'Now, then. I been gabbin' long enough. Too much cleanin' to do.' in GRUP Topic Children of [DIAL:0002523D]);;;;
638265;[DIAL:0002523D];;[INFO:0009BD39] ([G]'I remember one morning, long time ago, I woke up and the place was run by some Orcs. Went to bed that night, it was all vampires. Don't matter to me.' in GRUP Topic Children of [DIAL:0002523D]);;;;
638264;[DIAL:0002523D];;[INFO:0009BD38] ([G]'Hard enough to keep up with who owns this fort. One side takes over, the other runs away. I tell them, "I ain't leaving! I come with the place!" Ha!' in GRUP Topic Children of [DIAL:0002523D]);;;;
638263;[DIAL:0002523D];;[INFO:0009BD37] ([G]'I can't even keep track of all the people who have been in and out of this fort. They come, they go. I barely notice.' in GRUP Topic Children of [DIAL:0002523D]);;;;
638262;[DIAL:0002523D];;[INFO:0009BD36] ([G]'I just cook, and clean, and do whatever it is they ask of me.' in GRUP Topic Children of [DIAL:0002523D]);;;;
152125;;[DIAL:0002523D];;;DarkSideContractDialogue [QUST:00024151];;
152127;DBAstridAdviceBranchTopic [DIAL:0002523C];;[INFO:0002523F] ('Just be yourself. Eliminate the targets any way you see fit. Quiet, loud, quick, slow - whatever you feel is best.' in GRUP Topic Children of DBAstridAdviceBranchTopic [DIAL:0002523C]);;;TIF__0002523F;Can you offer me any advice on the contracts?
152124;;DBAstridAdviceBranchTopic [DIAL:0002523C];;;DarkBrotherhood "Dark Brotherhood" [QUST:0001EA5C];;
152126;DBAstridAdviceAstridBranchTopic [DIAL:0002523B];;[INFO:0002523E] ('Me? I like to talk to my targets before the kill. Taunt them, scare them... even challenge them.' in GRUP Topic Children of DBAstridAdviceAstridBranchTopic [DIAL:0002523B]);;;;What's your preferred method of assassination, Astrid?
152123;;DBAstridAdviceAstridBranchTopic [DIAL:0002523B];;;DarkBrotherhood "Dark Brotherhood" [QUST:0001EA5C];;
151904;[DIAL:00025154];;[INFO:00025160] ([SO]'Thank you! I thought that beast would be the end of me!' in GRUP Topic Children of [DIAL:00025154]);;;;
151903;[DIAL:00025154];;[INFO:0002515F] ([R][RE]'Get that thing out of here!' in GRUP Topic Children of [DIAL:00025154]);;;TIF__0002515F;
151902;[DIAL:00025154];;[INFO:0002515E] ([R]'It's still here! Get it out!' in GRUP Topic Children of [DIAL:00025154]);;;TIF__0002515E;
151901;[DIAL:00025154];;[INFO:0002515D] ([R]'Help! Get that beast out of my house!' in GRUP Topic Children of [DIAL:00025154]);;;TIF__0002515D;
151892;;[DIAL:00025154];;;CR01 "Animal Extermination" [QUST:0001CEEE];;
151878;MG02TolfdirStage10Branch2Topic "I'm not quite ready to go inside yet." [DIAL:00025138];;[INFO:00025146] ('Still? If I have to wait much longer, you may need to just bury me here.' in GRUP Topic Children of MG02TolfdirStage10Branch2Topic "I'm not quite ready to go inside yet." [DIAL:00025138]);;;;Sorry, I'm still not ready to go in there.
151877;MG02TolfdirStage10Branch2Topic "I'm not quite ready to go inside yet." [DIAL:00025138];;[INFO:00025145] ([SO]'No? I daresay we don't have all day.' in GRUP Topic Children of MG02TolfdirStage10Branch2Topic "I'm not quite ready to go inside yet." [DIAL:00025138]);;;;
151864;;MG02TolfdirStage10Branch2Topic "I'm not quite ready to go inside yet." [DIAL:00025138];;I'm not quite ready to go inside yet.;MG02 "Under Saarthal" [QUST:0001F252];;
334561;[DIAL:00025137];;[INFO:00051AE1] ([R][RE]'Well, certainly none of this will benefit my research...' in GRUP Topic Children of [DIAL:00025137]);;;;
334560;[DIAL:00025137];;[INFO:00051AE0] ([R]'I'll be amazed if we find anything useful here.' in GRUP Topic Children of [DIAL:00025137]);;;;
334559;[DIAL:00025137];;[INFO:00051ADF] ([R]'It's going to take forever to sift through all this.' in GRUP Topic Children of [DIAL:00025137]);;;;
